carrier,flight_number,total_fare,currency,travel_date,collector
QP,QP1574,10231.00,INR,2026-10-21,playwright_network
QP,QP1335,10231.00,INR,2026-10-21,playwright_network
6E,6E6497,10287.00,INR,2026-10-21,playwright_network
6E,6E861,10349.00,INR,2026-10-21,playwright_network
6E,6E880,10349.00,INR,2026-10-21,playwright_network
6E,6E820,10349.00,INR,2026-10-21,playwright_network
AI,AI2415,10662.00,INR,2026-10-21,playwright_network
AI,AI2412,10662.00,INR,2026-10-21,playwright_network
IX,IX2749,10831.00,INR,2026-10-21,playwright_network
QP,QP1824,10617.00,INR,2026-10-21,playwright_network
6E,6E6212,10720.00,INR,2026-10-21,playwright_network
6E,6E6282,10720.00,INR,2026-10-21,playwright_network
6E,6E758,10720.00,INR,2026-10-21,playwright_network
IX,IX1235,11138.00,INR,2026-10-21,playwright_network
QP,QP1822,10816.00,INR,2026-10-21,playwright_network
6E,6E811,10826.00,INR,2026-10-21,playwright_network
6E,6E837,10826.00,INR,2026-10-21,playwright_network
6E,6E828,10826.00,INR,2026-10-21,playwright_network
6E,6E2557,10851.00,INR,2026-10-21,playwright_network
6E,6E6459,10851.00,INR,2026-10-21,playwright_network
SG,SG162,11216.00,INR,2026-10-21,playwright_network
6E,6E6632,10930.00,INR,2026-10-21,playwright_network
6E,6E2150,10930.00,INR,2026-10-21,playwright_network
6E,6E5033,10930.00,INR,2026-10-21,playwright_network
AI,AI2817,11139.00,INR,2026-10-21,playwright_network
AI,AI2485,11139.00,INR,2026-10-21,playwright_network
AI,AI2809,11139.00,INR,2026-10-21,playwright_network
AI,AI2664,11139.00,INR,2026-10-21,playwright_network
AI,AI2487,11139.00,INR,2026-10-21,playwright_network
AI,AI2499,11197.00,INR,2026-10-21,playwright_network
6E,6E6673,11092.00,INR,2026-10-21,playwright_network
SG,SG802,11578.00,INR,2026-10-21,playwright_network
SG,SG9091,11578.00,INR,2026-10-21,playwright_network
AI,AI2813,11641.00,INR,2026-10-21,playwright_network
SG,SG9091,11891.00,INR,2026-10-21,playwright_network
6E,6E2618,11653.00,INR,2026-10-21,playwright_network
6E,6E6179,11696.00,INR,2026-10-21,playwright_network
6E,6E734,11696.00,INR,2026-10-21,playwright_network
IX,IX1617,12037.00,INR,2026-10-21,playwright_network
SG,SG9091,12266.00,INR,2026-10-21,playwright_network
AI,AI2819,12384.00,INR,2026-10-21,playwright_network
AI,AI2711,12423.00,INR,2026-10-21,playwright_network
AI,AI2609,12423.00,INR,2026-10-21,playwright_network
AI,AI2547,12423.00,INR,2026-10-21,playwright_network
IX,IX1076,12726.00,INR,2026-10-21,playwright_network
AI,AI2973,12642.00,INR,2026-10-21,playwright_network
AI,AI1730,12642.00,INR,2026-10-21,playwright_network
6E,6E717,12489.00,INR,2026-10-21,playwright_network
AI,AI2653,12726.00,INR,2026-10-21,playwright_network
6E,6E6488,12620.00,INR,2026-10-21,playwright_network
AI,AI2417,12951.00,INR,2026-10-21,playwright_network
IX,IX1038,13101.00,INR,2026-10-21,playwright_network
6E,6E2769,12830.00,INR,2026-10-21,playwright_network
6E,6E754,12857.00,INR,2026-10-21,playwright_network
AI,AI2909,13513.00,INR,2026-10-21,playwright_network
AI,AI531,13513.00,INR,2026-10-21,playwright_network
IX,IX1046,13836.00,INR,2026-10-21,playwright_network
AI,AI809,13730.00,INR,2026-10-21,playwright_network
AI,AI1742,14009.00,INR,2026-10-21,playwright_network
AI,AI2601,14009.00,INR,2026-10-21,playwright_network
AI,AI2895,14018.00,INR,2026-10-21,playwright_network
AI,AI2835,14018.00,INR,2026-10-21,playwright_network
AI,AI2547,14052.00,INR,2026-10-21,playwright_network
AI,AI1797,14052.00,INR,2026-10-21,playwright_network
AI,AI2973,14270.00,INR,2026-10-21,playwright_network
AI,AI1730,14270.00,INR,2026-10-21,playwright_network
AI,AI1735,14270.00,INR,2026-10-21,playwright_network
AI,AI465,14515.00,INR,2026-10-21,playwright_network
6E,6E5038,14450.00,INR,2026-10-21,playwright_network
6E,6E6217,14603.00,INR,2026-10-21,playwright_network
AI,AI2483,14974.00,INR,2026-10-21,playwright_network
IX,IX1090,15205.00,INR,2026-10-21,playwright_network
AI,AI2879,15862.00,INR,2026-10-21,playwright_network
AI,AI2560,15862.00,INR,2026-10-21,playwright_network
AI,AI1793,16050.00,INR,2026-10-21,playwright_network
IX,IX1068,16419.00,INR,2026-10-21,playwright_network
AI,AI1780,16315.00,INR,2026-10-21,playwright_network
AI,AI544,16362.00,INR,2026-10-21,playwright_network
IX,IX1108,17290.00,INR,2026-10-21,playwright_network
AI,AI2532,17587.00,INR,2026-10-21,playwright_network
AI,AI437,17621.00,INR,2026-10-21,playwright_network
IX,IX1461,17947.00,INR,2026-10-21,playwright_network
SG,SG754,17753.00,INR,2026-10-21,playwright_network
AI,AI1702,17866.00,INR,2026-10-21,playwright_network
IX,IX1067,20346.00,INR,2026-10-21,playwright_network
IX,IX1812,19985.00,INR,2026-10-21,playwright_network
IX,IX1811,20918.00,INR,2026-10-21,playwright_network
IX,IX1980,20965.00,INR,2026-10-21,playwright_network
IX,IX1012,21116.00,INR,2026-10-21,playwright_network
IX,IX1811,21937.00,INR,2026-10-21,playwright_network
IX,IX1046,21981.00,INR,2026-10-21,playwright_network
IX,IX1273,22811.00,INR,2026-10-21,playwright_network
6E,6E5191,23330.00,INR,2026-10-21,playwright_network
IX,IX1057,24325.00,INR,2026-10-21,playwright_network
IX,IX1783,24745.00,INR,2026-10-21,playwright_network
IX,IX1076,25280.00,INR,2026-10-21,playwright_network
IX,IX1085,25968.00,INR,2026-10-21,playwright_network
IX,IX1032,26408.00,INR,2026-10-21,playwright_network
IX,IX1054,26988.00,INR,2026-10-21,playwright_network
6E,6E513,27845.00,INR,2026-10-21,playwright_network
AI,AI2627,28409.00,INR,2026-10-21,playwright_network
IX,IX1035,29086.00,INR,2026-10-21,playwright_network
AI,AI2513,43920.00,INR,2026-10-21,playwright_network
SG,SG723,9342.00,INR,2026-11-05,playwright_network
SG,SG142,9342.00,INR,2026-11-05,playwright_network
SG,SG614,9342.00,INR,2026-11-05,playwright_network
IX,IX1261,9936.00,INR,2026-11-05,playwright_network
IX,IX1525,9936.00,INR,2026-11-05,playwright_network
IX,IX1071,9936.00,INR,2026-11-05,playwright_network
QP,QP1824,9859.00,INR,2026-11-05,playwright_network
QP,QP1827,9859.00,INR,2026-11-05,playwright_network
QP,QP1812,9859.00,INR,2026-11-05,playwright_network
6E,6E5116,9867.00,INR,2026-11-05,playwright_network
6E,6E2402,9867.00,INR,2026-11-05,playwright_network
6E,6E2177,9867.00,INR,2026-11-05,playwright_network
6E,6E820,9936.00,INR,2026-11-05,playwright_network
6E,6E871,9936.00,INR,2026-11-05,playwright_network
6E,6E2329,9936.00,INR,2026-11-05,playwright_network
6E,6E810,9936.00,INR,2026-11-05,playwright_network
6E,6E2314,9936.00,INR,2026-11-05,playwright_network
6E,6E6217,9946.00,INR,2026-11-05,playwright_network
6E,6E717,9946.00,INR,2026-11-05,playwright_network
6E,6E6293,9946.00,INR,2026-11-05,playwright_network
6E,6E2303,9946.00,INR,2026-11-05,playwright_network
6E,6E5058,9946.00,INR,2026-11-05,playwright_network
QP,QP1302,10042.00,INR,2026-11-05,playwright_network
6E,6E637,10077.00,INR,2026-11-05,playwright_network
6E,6E6446,10077.00,INR,2026-11-05,playwright_network
6E,6E2343,10077.00,INR,2026-11-05,playwright_network
6E,6E976,10156.00,INR,2026-11-05,playwright_network
6E,6E2411,10156.00,INR,2026-11-05,playwright_network
6E,6E2150,10156.00,INR,2026-11-05,playwright_network
6E,6E6131,10156.00,INR,2026-11-05,playwright_network
6E,6E2140,10156.00,INR,2026-11-05,playwright_network
6E,6E2277,10156.00,INR,2026-11-05,playwright_network
6E,6E6115,10156.00,INR,2026-11-05,playwright_network
6E,6E434,10156.00,INR,2026-11-05,playwright_network
6E,6E2336,10156.00,INR,2026-11-05,playwright_network
6E,6E6091,10156.00,INR,2026-11-05,playwright_network
6E,6E2346,10156.00,INR,2026-11-05,playwright_network
AI,AI427,10406.00,INR,2026-11-05,playwright_network
AI,AI2409,10406.00,INR,2026-11-05,playwright_network
AI,AI2803,10406.00,INR,2026-11-05,playwright_network
AI,AI2415,10406.00,INR,2026-11-05,playwright_network
AI,AI2485,10406.00,INR,2026-11-05,playwright_network
AI,AI2513,10406.00,INR,2026-11-05,playwright_network
AI,AI2412,10406.00,INR,2026-11-05,playwright_network
AI,AI2515,10406.00,INR,2026-11-05,playwright_network
6E,6E2771,10287.00,INR,2026-11-05,playwright_network
6E,6E5373,10287.00,INR,2026-11-05,playwright_network
6E,6E6073,10287.00,INR,2026-11-05,playwright_network
6E,6E2296,10287.00,INR,2026-11-05,playwright_network
6E,6E2045,10314.00,INR,2026-11-05,playwright_network
IX,IX1196,10648.00,INR,2026-11-05,playwright_network
6E,6E846,10349.00,INR,2026-11-05,playwright_network
6E,6E850,10349.00,INR,2026-11-05,playwright_network
6E,6E826,10349.00,INR,2026-11-05,playwright_network
6E,6E873,10349.00,INR,2026-11-05,playwright_network
6E,6E176,10349.00,INR,2026-11-05,playwright_network
AI,AI2417,10585.00,INR,2026-11-05,playwright_network
AI,AI2512,10819.00,INR,2026-11-05,playwright_network
AI,AI2809,10819.00,INR,2026-11-05,playwright_network
AI,AI2819,11006.00,INR,2026-11-05,playwright_network
6E,6E6515,10826.00,INR,2026-11-05,playwright_network
6E,6E861,10826.00,INR,2026-11-05,playwright_network
6E,6E811,10826.00,INR,2026-11-05,playwright_network
6E,6E880,10826.00,INR,2026-11-05,playwright_network
6E,6E837,10826.00,INR,2026-11-05,playwright_network
6E,6E842,10826.00,INR,2026-11-05,playwright_network
6E,6E6488,10851.00,INR,2026-11-05,playwright_network
AI,AI2487,11297.00,INR,2026-11-05,playwright_network
IX,IX1263,11473.00,INR,2026-11-05,playwright_network
IX,IX1082,11511.00,INR,2026-11-05,playwright_network
AI,AI2545,11407.00,INR,2026-11-05,playwright_network
AI,AI2757,11799.00,INR,2026-11-05,playwright_network
AI,AI2545,11932.00,INR,2026-11-05,playwright_network
AI,AI2577,11932.00,INR,2026-11-05,playwright_network
6E,6E5162,11750.00,INR,2026-11-05,playwright_network
6E,6E6076,11775.00,INR,2026-11-05,playwright_network
SG,SG612,12798.00,INR,2026-11-05,playwright_network
SG,SG475,12798.00,INR,2026-11-05,playwright_network
SG,SG510,12798.00,INR,2026-11-05,playwright_network
SG,SG603,12798.00,INR,2026-11-05,playwright_network
AI,AI2706,12746.00,INR,2026-11-05,playwright_network
AI,AI2643,12746.00,INR,2026-11-05,playwright_network
IX,IX1385,12953.00,INR,2026-11-05,playwright_network
IX,IX1392,12953.00,INR,2026-11-05,playwright_network
SG,SG186,13005.00,INR,2026-11-05,playwright_network
SG,SG105,13005.00,INR,2026-11-05,playwright_network
SG,SG600,13005.00,INR,2026-11-05,playwright_network
AI,AI2532,12932.00,INR,2026-11-05,playwright_network
SG,SG612,13325.00,INR,2026-11-05,playwright_network
SG,SG475,13325.00,INR,2026-11-05,playwright_network
SG,SG510,13325.00,INR,2026-11-05,playwright_network
SG,SG603,13325.00,INR,2026-11-05,playwright_network
IX,IX1076,13348.00,INR,2026-11-05,playwright_network
6E,6E894,13040.00,INR,2026-11-05,playwright_network
IX,IX1210,13558.00,INR,2026-11-05,playwright_network
AI,AI1724,13617.00,INR,2026-11-05,playwright_network
AI,AI2879,13811.00,INR,2026-11-05,playwright_network
AI,AI2449,13811.00,INR,2026-11-05,playwright_network
AI,AI2899,13811.00,INR,2026-11-05,playwright_network
AI,AI2859,13811.00,INR,2026-11-05,playwright_network
AI,AI2549,13811.00,INR,2026-11-05,playwright_network
IX,IX2233,13982.00,INR,2026-11-05,playwright_network
IX,IX1230,14074.00,INR,2026-11-05,playwright_network
AI,AI1706,13985.00,INR,2026-11-05,playwright_network
AI,AI2449,13985.00,INR,2026-11-05,playwright_network
AI,AI2549,13985.00,INR,2026-11-05,playwright_network
AI,AI2542,14260.00,INR,2026-11-05,playwright_network
AI,AI1725,14279.00,INR,2026-11-05,playwright_network
AI,AI2560,14345.00,INR,2026-11-05,playwright_network
IX,IX1056,14492.00,INR,2026-11-05,playwright_network
SG,SG612,14552.00,INR,2026-11-05,playwright_network
SG,SG475,14552.00,INR,2026-11-05,playwright_network
AI,AI2509,14484.00,INR,2026-11-05,playwright_network
IX,IX1076,14641.00,INR,2026-11-05,playwright_network
IX,IX1083,14686.00,INR,2026-11-05,playwright_network
AI,AI2465,14645.00,INR,2026-11-05,playwright_network
SG,SG604,15192.00,INR,2026-11-05,playwright_network
AI,AI2495,15164.00,INR,2026-11-05,playwright_network
IX,IX2233,15504.00,INR,2026-11-05,playwright_network
6E,6E6878,16037.00,INR,2026-11-05,playwright_network
AI,AI1753,17295.00,INR,2026-11-05,playwright_network
AI,AI2565,17477.00,INR,2026-11-05,playwright_network
IX,IX1672,17914.00,INR,2026-11-05,playwright_network
6E,6E6517,17678.00,INR,2026-11-05,playwright_network
IX,IX1672,18282.00,INR,2026-11-05,playwright_network
IX,IX1085,18480.00,INR,2026-11-05,playwright_network
SG,SG608,19591.00,INR,2026-11-05,playwright_network
SG,SG711,19591.00,INR,2026-11-05,playwright_network
IX,IX1032,18848.00,INR,2026-11-05,playwright_network
AI,AI2971,18550.00,INR,2026-11-05,playwright_network
AI,AI487,18570.00,INR,2026-11-05,playwright_network
AI,AI2525,18653.00,INR,2026-11-05,playwright_network
AI,AI2523,18653.00,INR,2026-11-05,playwright_network
AI,AI2973,18658.00,INR,2026-11-05,playwright_network
6E,6E2105,18662.00,INR,2026-11-05,playwright_network
6E,6E2361,19651.00,INR,2026-11-05,playwright_network
IX,IX1041,20570.00,INR,2026-11-05,playwright_network
IX,IX1067,20976.00,INR,2026-11-05,playwright_network
6E,6E6868,20657.00,INR,2026-11-05,playwright_network
IX,IX1274,22236.00,INR,2026-11-05,playwright_network
IX,IX1510,23145.00,INR,2026-11-05,playwright_network
IX,IX1510,23461.00,INR,2026-11-05,playwright_network
IX,IX1046,23973.00,INR,2026-11-05,playwright_network
IX,IX1046,24273.00,INR,2026-11-05,playwright_network
6E,6E6347,24634.00,INR,2026-11-05,playwright_network
IX,IX1068,25442.00,INR,2026-11-05,playwright_network
IX,IX2764,25442.00,INR,2026-11-05,playwright_network
IX,IX2764,26231.00,INR,2026-11-05,playwright_network
AI,AI2767,25803.00,INR,2026-11-05,playwright_network
AI,AI881,27555.00,INR,2026-11-05,playwright_network
QP,UNSPECIFIED,6530.00,INR,2026-09-22,playwright_network
QP,UNSPECIFIED,6530.00,INR,2026-09-22,playwright_network
QP,UNSPECIFIED,6530.00,INR,2026-09-28,playwright_network
QP,UNSPECIFIED,6530.00,INR,2026-09-28,playwright_network
QP,UNSPECIFIED,6530.00,INR,2026-10-06,playwright_network
QP,UNSPECIFIED,6530.00,INR,2026-10-06,playwright_network
QP,UNSPECIFIED,6530.00,INR,2026-10-21,playwright_network
QP,UNSPECIFIED,6530.00,INR,2026-10-21,playwright_network
QP,UNSPECIFIED,7103.00,INR,2026-11-05,playwright_network
QP,UNSPECIFIED,7103.00,INR,2026-11-05,playwright_network
QP,UNSPECIFIED,6914.00,INR,2026-09-22,playwright_network
QP,UNSPECIFIED,6914.00,INR,2026-09-22,playwright_network
QP,UNSPECIFIED,5673.00,INR,2026-09-28,playwright_network
QP,UNSPECIFIED,5673.00,INR,2026-09-28,playwright_network
QP,UNSPECIFIED,5050.00,INR,2026-10-06,playwright_network
QP,UNSPECIFIED,5050.00,INR,2026-10-06,playwright_network
QP,UNSPECIFIED,5050.00,INR,2026-10-21,playwright_network
QP,UNSPECIFIED,5050.00,INR,2026-10-21,playwright_network
QP,UNSPECIFIED,8130.00,INR,2026-11-05,playwright_network
QP,UNSPECIFIED,8130.00,INR,2026-11-05,playwright_network
QP,UNSPECIFIED,8829.00,INR,2026-09-22,playwright_network
QP,UNSPECIFIED,8829.00,INR,2026-09-22,playwright_network
QP,UNSPECIFIED,8829.00,INR,2026-09-28,playwright_network
QP,UNSPECIFIED,8829.00,INR,2026-09-28,playwright_network
QP,UNSPECIFIED,8829.00,INR,2026-10-06,playwright_network
QP,UNSPECIFIED,8829.00,INR,2026-10-06,playwright_network
QP,UNSPECIFIED,9680.00,INR,2026-10-21,playwright_network
QP,UNSPECIFIED,9680.00,INR,2026-10-21,playwright_network
QP,UNSPECIFIED,9859.00,INR,2026-11-05,playwright_network
QP,UNSPECIFIED,9859.00,INR,2026-11-05,playwright_network
SG,SG9091,5999.00,INR,2026-09-22,playwright_network
SG,SG162,6506.00,INR,2026-09-22,playwright_network
6E,6E6171,6090.00,INR,2026-09-22,playwright_network
6E,6E931,6090.00,INR,2026-09-22,playwright_network
6E,6E6983,6090.00,INR,2026-09-22,playwright_network
6E,6E6261,6090.00,INR,2026-09-22,playwright_network
6E,6E2169,6222.00,INR,2026-09-22,playwright_network
6E,6E5138,6222.00,INR,2026-09-22,playwright_network
6E,6E6459,6222.00,INR,2026-09-22,playwright_network
6E,6E6050,6300.00,INR,2026-09-22,playwright_network
IX,IX1235,6688.00,INR,2026-09-22,playwright_network
IX,IX1056,6688.00,INR,2026-09-22,playwright_network
6E,6E6282,6432.00,INR,2026-09-22,playwright_network
6E,6E882,6432.00,INR,2026-09-22,playwright_network
6E,6E6497,6432.00,INR,2026-09-22,playwright_network
6E,6E324,6530.00,INR,2026-09-22,playwright_network
QP,QP1110,6530.00,INR,2026-09-22,playwright_network
QP,QP1807,6530.00,INR,2026-09-22,playwright_network
QP,QP1820,6530.00,INR,2026-09-22,playwright_network
6E,6E449,6530.00,INR,2026-09-22,playwright_network
6E,6E322,6530.00,INR,2026-09-22,playwright_network
6E,6E6706,6530.00,INR,2026-09-22,playwright_network
6E,6E864,6530.00,INR,2026-09-22,playwright_network
6E,6E6676,6530.00,INR,2026-09-22,playwright_network
6E,6E6047,6530.00,INR,2026-09-22,playwright_network
6E,6E6318,6530.00,INR,2026-09-22,playwright_network
QP,QP1112,6530.00,INR,2026-09-22,playwright_network
QP,QP1128,6530.00,INR,2026-09-22,playwright_network
6E,6E327,6530.00,INR,2026-09-22,playwright_network
6E,6E6328,6530.00,INR,2026-09-22,playwright_network
AI,AI1745,6730.00,INR,2026-09-22,playwright_network
QP,QP1836,6530.00,INR,2026-09-22,playwright_network
6E,6E6022,6530.00,INR,2026-09-22,playwright_network
6E,6E6107,6530.00,INR,2026-09-22,playwright_network
AI,AI2439,6730.00,INR,2026-09-22,playwright_network
AI,AI2951,6843.00,INR,2026-09-22,playwright_network
AI,AI2941,6843.00,INR,2026-09-22,playwright_network
AI,AI2995,6843.00,INR,2026-09-22,playwright_network
AI,AI2945,6843.00,INR,2026-09-22,playwright_network
AI,AI1785,6843.00,INR,2026-09-22,playwright_network
AI,AI1777,6843.00,INR,2026-09-22,playwright_network
AI,AI441,6843.00,INR,2026-09-22,playwright_network
AI,AI2927,6843.00,INR,2026-09-22,playwright_network
AI,AI1780,6843.00,INR,2026-09-22,playwright_network
6E,6E329,6656.00,INR,2026-09-22,playwright_network
6E,6E395,6656.00,INR,2026-09-22,playwright_network
6E,6E6114,6656.00,INR,2026-09-22,playwright_network
AI,AI2933,7001.00,INR,2026-09-22,playwright_network
6E,6E6218,6866.00,INR,2026-09-22,playwright_network
6E,6E357,6982.00,INR,2026-09-22,playwright_network
AI,AI2433,7211.00,INR,2026-09-22,playwright_network
6E,6E2013,7080.00,INR,2026-09-22,playwright_network
6E,6E2249,7212.00,INR,2026-09-22,playwright_network
6E,6E6433,7212.00,INR,2026-09-22,playwright_network
QP,QP1119,7233.00,INR,2026-09-22,playwright_network
AI,AI2981,7473.00,INR,2026-09-22,playwright_network
AI,AI2957,7473.00,INR,2026-09-22,playwright_network
6E,6E5073,7650.00,INR,2026-09-22,playwright_network
6E,6E5298,7860.00,INR,2026-09-22,playwright_network
QP,QP1826,7922.00,INR,2026-09-22,playwright_network
6E,6E354,8105.00,INR,2026-09-22,playwright_network
6E,6E6829,8408.00,INR,2026-09-22,playwright_network
6E,6E6443,8408.00,INR,2026-09-22,playwright_network
IX,IX1165,8821.00,INR,2026-09-22,playwright_network
AI,AI2955,8978.00,INR,2026-09-22,playwright_network
IX,IX1068,9929.00,INR,2026-09-22,playwright_network
IX,IX1003,9929.00,INR,2026-09-22,playwright_network
6E,6E6479,9174.00,INR,2026-09-22,playwright_network
QP,QP1833,9349.00,INR,2026-09-22,playwright_network
AI,AI2499,9841.00,INR,2026-09-22,playwright_network
AI,AI2569,9841.00,INR,2026-09-22,playwright_network
IX,IX1059,10930.00,INR,2026-09-22,playwright_network
6E,6E5119,9721.00,INR,2026-09-22,playwright_network
6E,6E5206,9828.00,INR,2026-09-22,playwright_network
6E,6E6293,10062.00,INR,2026-09-22,playwright_network
6E,6E2331,10554.00,INR,2026-09-22,playwright_network
AI,AI9757,11175.00,INR,2026-09-22,playwright_network
6E,6E303,11150.00,INR,2026-09-22,playwright_network
AI,AI1710,11836.00,INR,2026-09-22,playwright_network
6E,6E704,11810.00,INR,2026-09-22,playwright_network
IX,IX1049,12365.00,INR,2026-09-22,playwright_network
6E,6E6010,12125.00,INR,2026-09-22,playwright_network
6E,6E5119,12473.00,INR,2026-09-22,playwright_network
AI,AI9418,12914.00,INR,2026-09-22,playwright_network
6E,6E6601,12815.00,INR,2026-09-22,playwright_network
AI,AI2907,13106.00,INR,2026-09-22,playwright_network
AI,AI1757,13106.00,INR,2026-09-22,playwright_network
6E,6E5038,13212.00,INR,2026-09-22,playwright_network
AI,AI2985,13670.00,INR,2026-09-22,playwright_network
6E,6E5073,13579.00,INR,2026-09-22,playwright_network
6E,6E2076,13579.00,INR,2026-09-22,playwright_network
6E,6E2341,13579.00,INR,2026-09-22,playwright_network
IX,IX1070,14299.00,INR,2026-09-22,playwright_network
AI,AI2715,14293.00,INR,2026-09-22,playwright_network
6E,6E2349,14171.00,INR,2026-09-22,playwright_network
AI,AI809,14405.00,INR,2026-09-22,playwright_network
AI,AI2939,14405.00,INR,2026-09-22,playwright_network
IX,IX1108,14731.00,INR,2026-09-22,playwright_network
IX,IX1108,15231.00,INR,2026-09-22,playwright_network
AI,AI9584,15059.00,INR,2026-09-22,playwright_network
IX,IX1001,15461.00,INR,2026-09-22,playwright_network
AI,AI2627,15960.00,INR,2026-09-22,playwright_network
6E,6E358,15999.00,INR,2026-09-22,playwright_network
AI,AI2975,17000.00,INR,2026-09-22,playwright_network
AI,AI1780,17042.00,INR,2026-09-22,playwright_network
AI,AI2565,17147.00,INR,2026-09-22,playwright_network
6E,6E705,17460.00,INR,2026-09-22,playwright_network
6E,6E2381,17468.00,INR,2026-09-22,playwright_network
AI,AI1743,17781.00,INR,2026-09-22,playwright_network
6E,6E5014,17597.00,INR,2026-09-22,playwright_network
IX,IX1783,18183.00,INR,2026-09-22,playwright_network
IX,IX1817,18824.00,INR,2026-09-22,playwright_network
IX,IX1049,18824.00,INR,2026-09-22,playwright_network
6E,6E320,18500.00,INR,2026-09-22,playwright_network
AI,AI2577,19336.00,INR,2026-09-22,playwright_network
AI,AI2859,19336.00,INR,2026-09-22,playwright_network
AI,AI2803,19701.00,INR,2026-09-22,playwright_network
AI,AI2465,19759.00,INR,2026-09-22,playwright_network
AI,AI427,19850.00,INR,2026-09-22,playwright_network
AI,AI1779,20423.00,INR,2026-09-22,playwright_network
AI,AI1739,20885.00,INR,2026-09-22,playwright_network
AI,AI2483,22464.00,INR,2026-09-22,playwright_network
AI,AI2963,24260.00,INR,2026-09-22,playwright_network
AI,AI2429,24260.00,INR,2026-09-22,playwright_network
AI,AI2678,24951.00,INR,2026-09-22,playwright_network
AI,AI2977,25182.00,INR,2026-09-22,playwright_network
IX,IX1056,6529.00,INR,2026-09-28,playwright_network
IX,IX1165,7197.00,INR,2026-09-28,playwright_network
IX,IX1392,7197.00,INR,2026-09-28,playwright_network
6E,6E303,6530.00,INR,2026-09-28,playwright_network
6E,6E6676,6530.00,INR,2026-09-28,playwright_network
6E,6E324,6530.00,INR,2026-09-28,playwright_network
QP,QP1119,6530.00,INR,2026-09-28,playwright_network
QP,QP1110,6530.00,INR,2026-09-28,playwright_network
QP,QP1820,6530.00,INR,2026-09-28,playwright_network
6E,6E449,6530.00,INR,2026-09-28,playwright_network
6E,6E322,6530.00,INR,2026-09-28,playwright_network
6E,6E329,6530.00,INR,2026-09-28,playwright_network
6E,6E6706,6530.00,INR,2026-09-28,playwright_network
6E,6E864,6530.00,INR,2026-09-28,playwright_network
6E,6E6318,6530.00,INR,2026-09-28,playwright_network
6E,6E675,6530.00,INR,2026-09-28,playwright_network
6E,6E6047,6530.00,INR,2026-09-28,playwright_network
QP,QP1112,6530.00,INR,2026-09-28,playwright_network
QP,QP1128,6530.00,INR,2026-09-28,playwright_network
6E,6E327,6530.00,INR,2026-09-28,playwright_network
6E,6E6328,6530.00,INR,2026-09-28,playwright_network
QP,QP1836,6530.00,INR,2026-09-28,playwright_network
6E,6E354,6530.00,INR,2026-09-28,playwright_network
6E,6E6022,6530.00,INR,2026-09-28,playwright_network
6E,6E6107,6530.00,INR,2026-09-28,playwright_network
QP,QP1826,6609.00,INR,2026-09-28,playwright_network
6E,6E5014,6618.00,INR,2026-09-28,playwright_network
6E,6E2383,6618.00,INR,2026-09-28,playwright_network
6E,6E2076,6618.00,INR,2026-09-28,playwright_network
6E,6E931,6618.00,INR,2026-09-28,playwright_network
6E,6E2013,6618.00,INR,2026-09-28,playwright_network
6E,6E6983,6618.00,INR,2026-09-28,playwright_network
6E,6E6261,6618.00,INR,2026-09-28,playwright_network
6E,6E5119,6618.00,INR,2026-09-28,playwright_network
6E,6E5073,6618.00,INR,2026-09-28,playwright_network
6E,6E2331,6618.00,INR,2026-09-28,playwright_network
6E,6E853,6688.00,INR,2026-09-28,playwright_network
6E,6E6218,6688.00,INR,2026-09-28,playwright_network
6E,6E6114,6688.00,INR,2026-09-28,playwright_network
6E,6E395,6688.00,INR,2026-09-28,playwright_network
6E,6E2169,6750.00,INR,2026-09-28,playwright_network
6E,6E2249,6750.00,INR,2026-09-28,playwright_network
6E,6E6829,6750.00,INR,2026-09-28,playwright_network
6E,6E6443,6750.00,INR,2026-09-28,playwright_network
6E,6E5138,6750.00,INR,2026-09-28,playwright_network
6E,6E6459,6750.00,INR,2026-09-28,playwright_network
6E,6E6433,6750.00,INR,2026-09-28,playwright_network
6E,6E6569,6750.00,INR,2026-09-28,playwright_network
6E,6E6479,6828.00,INR,2026-09-28,playwright_network
6E,6E6050,6828.00,INR,2026-09-28,playwright_network
6E,6E5038,6828.00,INR,2026-09-28,playwright_network
6E,6E320,6898.00,INR,2026-09-28,playwright_network
6E,6E6601,6960.00,INR,2026-09-28,playwright_network
6E,6E6282,6960.00,INR,2026-09-28,playwright_network
6E,6E882,6960.00,INR,2026-09-28,playwright_network
6E,6E6212,6960.00,INR,2026-09-28,playwright_network
6E,6E6497,6960.00,INR,2026-09-28,playwright_network
6E,6E6814,7160.00,INR,2026-09-28,playwright_network
IX,IX1235,7513.00,INR,2026-09-28,playwright_network
6E,6E5206,7352.00,INR,2026-09-28,playwright_network
QP,QP1833,7501.00,INR,2026-09-28,playwright_network
SG,SG2802,8001.00,INR,2026-09-28,playwright_network
IX,IX1754,9129.00,INR,2026-09-28,playwright_network
SG,SG162,8459.00,INR,2026-09-28,playwright_network
6E,6E705,8692.00,INR,2026-09-28,playwright_network
6E,6E5298,9257.00,INR,2026-09-28,playwright_network
IX,IX1068,10930.00,INR,2026-09-28,playwright_network
IX,IX1059,10930.00,INR,2026-09-28,playwright_network
IX,IX1003,10930.00,INR,2026-09-28,playwright_network
6E,6E704,10994.00,INR,2026-09-28,playwright_network
6E,6E2381,10994.00,INR,2026-09-28,playwright_network
